id,english,japanese,line,source_url
c84694a7-d9ac-4a2a-a960-2629c1132f3b,Kaisei,開成駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
1add3310-acda-4b15-a27a-8c8c6d9415f4,Kajigaya,梶が谷駅,Tokyu Den-en-toshi Line,https://en.wikipedia.org/wiki/Tokyu_Den-en-toshi_Line
89fc0e07-6068-45e0-99e8-88b46491e9b1,Kakio,柿生駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
be9f84e5-ccb1-4600-9e68-6f2e38729101,Kamakura,鎌倉駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
f71239e1-771d-4758-bc3b-ef106f06b12f,Kamasusaka,蒲須坂駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
77e96333-e2f0-4a60-b9b3-791419ed3f15,Kamata,蒲田駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
a3e70121-f2e5-451a-ac7b-248edd21b56a,Kamatori,鎌取駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
9072f87b-cff0-4c5c-a104-dda24044901e,Kameari,亀有駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
58e3eecb-b0b1-4fa5-833b-8dfc093025bb,Kameido,亀戸駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
c87e80d9-cecb-4dab-80e2-933af5fe1a41,Kami-Fukuoka,上福岡駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line
d8966816-890e-4834-876b-d8d489720c7d,Kami-Igusa,上井草駅,Seibu Shinjuku Line,https://en.wikipedia.org/wiki/Seibu_Shinjuku_Line
15112b0c-a834-4854-9ed0-fa4f7f475a5c,Kami-Itabashi,上板橋駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line
8b7cdee9-dc82-41c7-b438-77972a4df412,Kami-kitazawa,上北沢駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
4b00db85-00a9-4900-9f24-b901d3339212,Kami-Nakazato,上中里駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
5e4f1a3b-d6ba-4fce-8190-5687fe6e56fa,Kami-Shakujii,上石神井駅,Seibu Shinjuku Line,https://en.wikipedia.org/wiki/Seibu_Shinjuku_Line
0cd360b9-b692-4afb-821e-bea0ab172365,Kamimachi,上町駅,Tokyu Setagaya Line,https://en.wikipedia.org/wiki/Tokyu_Setagaya_Line
360f8bc4-d94a-46b1-a045-d1471e0dc737,Kamimizo,上溝駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
e4e11b9e-9a9d-4a2c-beb8-c96381381a8e,Kamimoku,上牧駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
9babe595-2983-4086-bdf4-c28cf7ea0eb9,Kaminoge,上野毛駅,Tokyu Oimachi Line,https://en.wikipedia.org/wiki/Tokyu_Oimachi_Line
79ed80e0-4ea6-456f-a71f-335e59be56d0,Kamiyacho,神谷町駅,Hibiya Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Hibiya_Line
d8f65bd9-f0a1-48ec-a035-31d9d4f77bf2,Kamoi,鴨居駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
abc6be3b-5d9b-4761-bae0-b2b93d9b6eb1,Kamonomiya,鴨宮駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
7ad4102b-e666-4de2-8ad3-1801b43ee6a4,Kanamechō,要町駅,Fukutoshin Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Fukutoshin_Line
351ebf1d-cfb1-4d34-80fd-f33a38960ac3,Kanda,神田駅,Ginza Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Ginza_Line
662231b8-6231-4bbf-9dde-aad62b455d79,Kandatsu,神立駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
b06773d8-56c7-4f7e-981a-252b5f3df5df,Kanegafuchi,鐘ヶ淵駅,Tobu Skytree Line,https://en.wikipedia.org/wiki/Tobu_Skytree_Line
c485ab00-9755-4f8f-be96-b9d57a53ad23,Kaneko,金子駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
2a370b54-8b71-4ffe-92d5-eb91695857cf,Kannai,関内駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
6961b9e1-772a-4ba3-a281-6b8c7d4484fb,Kanuma,鹿沼駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
061b242b-6b57-4a45-a281-12669bea9299,Karasuyama,烏山駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
9f58bff9-758b-4486-b74c-586854d06b42,Kasahata,笠幡駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
6c70d1ad-b111-49d6-9569-0d8ff8359e3b,Kasai,葛西駅,Tōzai Line,https://en.wikipedia.org/wiki/Tokyo_Metro_T%C5%8Dzai_Line
b34f6768-433b-4f4d-a6f9-2f8d71762d06,Kasai-Rinkai-kōen,葛西臨海公園駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
e077f646-8bad-4a53-a291-c9e2cb03305a,Kasama,笠間駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
455a80b1-a971-479d-a81b-f76a78589c45,Kashima Soccer Stadium,鹿島サッカースタジアム駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
2c752e5f-3bc9-415e-9391-19bb004f095e,Kashima-Jingū,鹿島神宮駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
efa4de55-9e58-4a2b-b5d6-8ea022fa18f1,Kashimada,鹿島田駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
846c42cf-fd45-412d-8dfe-a9d6594c09de,Kashiwa,柏駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
42e2140b-87f3-426e-a6f0-43f89e4244ad,Kashiwa-Tanaka,柏たなか駅,Tsukuba Express,https://en.wikipedia.org/wiki/Tsukuba_Express
3512bea4-b9f2-4363-9ea2-76b1e52d91e3,Kashiwanoha-campus,柏の葉キャンパス駅,Tsukuba Express,https://en.wikipedia.org/wiki/Tsukuba_Express
e3695489-d997-4c9e-a416-4e5fcacf3403,Kasuga,春日駅,Mita Line,https://en.wikipedia.org/wiki/Toei_Mita_Line
f7f9319d-a54f-49c9-86e8-9d6bb7e386a5,Kasugaichō,春日居町駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
0f99c2b0-a092-41b5-b557-636b82b8d84f,Kasukabe,春日部駅,Tobu Skytree Line,https://en.wikipedia.org/wiki/Tobu_Skytree_Line
d008b52d-62e4-4880-b676-9c5ac5632535,Kasumigaseki,霞ヶ関駅,Marunouchi Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Marunouchi_Line
5ad2d4f2-5e1d-4691-9f1e-cd38fa33d6c9,Katakura,片倉駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
8a74867b-e334-41a2-812c-aad7547678c1,Kataoka,片岡駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
d0f42de8-fea5-4023-b9b5-91249affcb27,Katori,香取駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
0870b4b5-b806-4492-a709-2d552187ef07,Katsunuma-budōkyō,勝沼ぶどう郷駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
dc33a53d-6083-41b4-b3b0-d971998a5eaa,Katsuta,勝田駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
5b9f673f-e433-452d-978b-771e938f6822,Katsutadai,勝田台駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
c570bfaf-e981-49b7-a697-7d9a77b24bbc,Katsuura,勝浦駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
b8e08278-c0c5-4e0b-a98d-8fa866b1549c,Kawagoe,川越駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line
a3574b83-7a99-4593-a5fd-76d23e08fe49,Kawagoeshi,川越市駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line
63923563-25bc-4376-82f2-ad8cb6a76447,Kawaguchi,川口駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
85580b17-9c1a-47b8-b4b0-b92a900ee88a,Kawai,川井駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
6d29611a-7343-49d3-b34d-dbaf055298bd,Kawasaki,川崎駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
4792a528-a770-41cd-bd8b-254b2a342233,Kawasaki-Shimmachi,川崎新町駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
6112557e-998f-4cb7-8fa6-0682d2b73e44,Kawashima,川島駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
16aff7c1-418e-4922-8d7b-aa0a9c60e830,Kayabachō,茅場町駅,Tōzai Line,https://en.wikipedia.org/wiki/Tokyo_Metro_T%C5%8Dzai_Line
ac8d1a75-917b-4b3d-83ed-6e1f2e526ed7,Kayama,栢山駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
576376b8-41f3-4c1e-b1ce-d4ba0fb76f15,Kazusa-Ichinomiya,上総一ノ宮駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
eb5a2cc9-148d-4d32-82e6-2700772d9c74,Kazusa-Kameyama,上総亀山駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
b2f20bad-e6ac-46f3-8ab9-548885e243e2,Kazusa-Kiyokawa,上総清川駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
dc2df7dd-bec4-4fe2-b5bc-37979520a976,Kazusa-Matsuoka,上総松丘駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
cc082dc8-6928-4d61-85ea-d9915b9971cd,Kazusa-Minato,上総湊駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
1f8b2a0a-0578-49b7-9105-b640d7a4b5e6,Kazusa-Okitsu,上総興津駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
ecc82dde-6ee1-47b6-bd4d-81435dc9be3c,Keio-hachioji,京王八王子駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
79f974b3-612b-4cf7-b771-b194075c737b,Keio-horinouchi,京王堀之内駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
f71f77c9-8e07-462d-827e-d2251d6e1293,Keio-inadazutsumi,京王稲田堤駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
441c7e94-66bb-42bc-82c8-cafcd8d65321,Keio-katakura,京王片倉駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
417f6ca8-22ad-4fc7-899e-5fd07b1246b9,Keio-Nagayama,京王永山駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
becb480d-41f8-4844-8cde-425b0d6f6466,Keio-tama-center,京王多摩センター駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
9cf00932-fb67-420f-a817-0e33cb19e1de,Keio-Tamagawa,京王多摩川駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
635dd433-191e-4034-9295-e9651fa77021,Keio-Yomiuri-Land,京王よみうりランド駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
b10e6bd0-d2da-43b9-83bb-c81cf983a8c2,Keisei Funabashi,京成船橋駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
2af35099-e411-4fda-bc21-c782ef7be0ea,Keisei Koiwa,京成小岩駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
8f8f5fe2-0f6a-4935-86e1-66331cc069e2,Keisei Nakayama,京成中山駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
ddc81c0a-290d-4e7a-847a-3f552007ce05,Keisei Narita,京成成田駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,京成西船駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
9d5284ca-8b99-46c5-84a8-fae8ea2aaf10,Keisei Okubo,京成大久保駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
68ddc08d-5209-41f7-981f-f7aea68c9188,Keisei Owada,京成大和田駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
532b6009-1764-439d-90c7-2c4b13a38805,Keisei Sakura,京成佐倉駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
fbd66045-29db-479a-a23f-72537b746252,Keisei Sekiya,京成関屋駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
1aa6e535-9cd5-4898-b068-433a5337ea60,Keisei Shisui,京成酒々井駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
144b5f8f-8802-4c5e-bf25-11ccf99cf281,Keisei Takasago,京成高砂駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
03f86d60-742b-454d-adac-0c5dee8b0c3d,Keisei Tsudanuma,京成津田沼駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
a0632932-bd9c-4fa6-a2c5-e29f2d8fbfbc,Keisei Ueno,京成上野駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
7025de88-8b62-46ec-84bb-8c59e089782b,Keisei Usui,京成臼井駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
30a614e0-e68e-4748-95b4-5a8f43dc549c,Keisei Yawata,京成八幡駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
bc809d21-c4a1-49e8-8b5b-c552487744e2,Kemigawahama,検見川浜駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
64b05675-8ac5-4032-9b52-36c26d23b4d8,Kencho-mae,県庁前駅,Tokyu Den-en-toshi Line,https://en.wikipedia.org/wiki/Tokyu_Den-en-toshi_Line
c0eca1ec-76f6-4a2d-b01b-045982160cd8,Kenkyū-gakuen,研究学園駅,Tsukuba Express,https://en.wikipedia.org/wiki/Tsukuba_Express
77e6a9cf-eab7-4cd1-886f-c9f722b8f829,Kiba,木場駅,Tōzai Line,https://en.wikipedia.org/wiki/Tokyo_Metro_T%C5%8Dzai_Line
1ad54b40-d162-45eb-a059-50b0d243f6a5,Kichijōji,吉祥寺駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
ab15059d-5e5b-49e6-a931-b388671af79b,Kikukawa,菊川駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
d9952575-0dd5-4a6d-9a84-6195b427143b,Kikuna,菊名駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
4b63d45f-5586-40aa-8f43-cc128c5e1135,Kimitsu,君津駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
c375e664-e17b-46dd-b99c-9b88eb5f5882,Kinomiya,来宮駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
66d0d612-9ceb-468f-9143-ebd3d3052103,Kinshichō,錦糸町駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
f6d5da44-170f-48ca-92a0-491d94d2a7b0,Kinugasa,衣笠駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
e786c98c-2493-4b42-b4d6-601385e05215,Kioroshi,木下駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
4795f076-4e40-485a-ba07-72fef01a7dcb,Kiryū,桐生駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
bd80c35c-ee61-42cc-b76b-e4d25d820a3d,Kisarazu,木更津駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
f11a9703-a15e-4048-b989-0c9f2ad3fe0a,Kita-Ageo,北上尾駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
d59b680d-7358-4747-ac22-5275587b8965,Kita-Akabane,北赤羽駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
8e3cabf1-1737-44f6-8fc1-e1052e8ebb3c,Kita-Asaka,北朝霞駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
4da181df-6733-49a3-a064-5341eee0e135,Kita-Ayase,北綾瀬駅,Chiyoda Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Chiyoda_Line
e54d7040-4bd3-464a-a008-851b86f9d5f3,Kita-Chigasaki,北茅ヶ崎駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
d2d87064-ead7-4dd7-aa57-9bab94fc780c,Kita-Fuchū,北府中駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
7c2c173b-db2f-4df6-9bb5-9f5832c7cb75,Kita-Fujioka,北藤岡駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
a9a9685c-b7ed-430a-a813-c64319d1a305,Kita-Hachiōji,北八王子駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,北池袋駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line
f245695f-9c43-4f1b-a874-126d311bb42f,Kita-Kamakura,北鎌倉駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
3c1e2dcc-a4ed-4d87-87fe-5b1b504a326d,Kita-Kashiwa,北柏駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
4964455f-cb8b-4aa5-9d01-6898707d4ccd,Kita-Kasukabe,北春日部駅,Tobu Skytree Line,https://en.wikipedia.org/wiki/Tobu_Skytree_Line
ddf18a44-d1d4-41b7-8bd3-7f871e792098,Kita-Kogane,北小金駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
d5e57355-76e9-428e-b2b3-509acd0eac89,Kita-Koshigaya,北越谷駅,Tobu Skytree Line,https://en.wikipedia.org/wiki/Tobu_Skytree_Line
ec6718fe-14f1-49ac-8608-795d04e7a936,Kita-Kōnosu,北鴻巣駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
b919081d-7e99-4bea-b249-1af34665188e,Kita-Matsudo,北松戸駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
b793948c-bfab-4df9-8724-16281efce6ea,Kita-Sakado,北坂戸駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line
e61f5e98-279c-496e-929d-2e3559a38872,Kita-sandō,北参道駅,Fukutoshin Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Fukutoshin_Line
98854fc4-9aab-43df-a7b8-972fc18018ea,Kita-Senju,北千住駅,Toei Shinjuku Line,https://en.wikipedia.org/wiki/Toei_Shinjuku_Line
5a7829e4-5037-41bd-964e-6691d8715a97,Kita-senzoku,北千束駅,Tokyu Oimachi Line,https://en.wikipedia.org/wiki/Tokyu_Oimachi_Line
e071860e-2fde-4012-8354-5c7bcb73935f,Kita-Takasaki,北高崎駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
f0cde365-7799-457e-b3b6-858919d3f8a6,Kita-Toda,北戸田駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
472b5890-4991-4a5f-b13e-f0c3098894c9,Kita-Urawa,北浦和駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
aadabb6e-bba1-40fa-8e18-f243e28eb3b6,Kita-Yono,北与野駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
80e4fab6-4b66-4a31-bd1e-69a0ed80d50a,Kitami,喜多見駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
76acc586-8e90-4a39-a14e-ccbb011c5be8,Kitamoto,北本駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
27649a26-f5c0-414e-a568-c481a2d5f9ec,Kitano,北野駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
35e82a9b-89c2-455d-92f7-4bb5cd5aa66e,Kiyosumi-shirakawa,清澄白河駅,Hanzōmon Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Hanz%C5%8Dmon_Line
d38aad4c-686f-4616-b5c6-07bef09adb3b,Kobana,小塙駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
e4370015-e0ab-4af8-88f1-0a65a994faae,Kobayashi,小林駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,古淵駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
6cbc3dfb-b572-409b-949c-5e70fde9845f,Kodaira,小平駅,Seibu Shinjuku Line,https://en.wikipedia.org/wiki/Seibu_Shinjuku_Line
ca9d2c6d-41f8-4b8c-82d7-49c2acf61316,Kodama,児玉駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
7ce7bd50-719e-40de-b808-f546de71ecca,Kodemmacho,小伝馬町駅,Hibiya Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Hibiya_Line
a3d7f528-365f-4ac7-8a5a-53a9767a8b42,Koga,古河駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
725945b5-20f8-4a74-be57-fab707dead3c,Koganei,小金井駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
e175c309-f573-43f1-bc71-4cf6ab4fa454,Kohoku,湖北駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
6def1dec-9723-4a46-a7f8-2da9764edb9a,Koigakubo,恋ヶ窪駅,Seibu Ikebukuro Line,https://en.wikipedia.org/wiki/Seibu_Ikebukuro_Line
1921f920-7b50-4ce3-a710-5f0cf205664c,Koiwa,小岩駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
540883fb-e9cb-411b-91a0-d12132a51f93,Kojimachi,麹町駅,Yūrakuchō Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Y%C5%ABrakuch%C5%8D_Line
191b68f7-0223-4311-aa32-9aa490954d11,Kokkai-gijidō-mae,国会議事堂前駅,Marunouchi Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Marunouchi_Line
ffe6caf4-68c4-47de-9636-5ebbf25a3e2d,Kokonoe,九重駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
f9277516-2b99-4e47-a6da-c968b5b6153b,Koku-koen,国立駅,Seibu Shinjuku Line,https://en.wikipedia.org/wiki/Seibu_Shinjuku_Line
8f40996c-4054-4aea-9755-fc080741d726,Kokubunji,国分寺駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
8694aa1b-4c49-4ac8-ae40-296831e50567,Kokubunji,国分寺駅,Seibu Ikebukuro Line,https://en.wikipedia.org/wiki/Seibu_Ikebukuro_Line
4a7f0cd7-b4dd-455c-b107-925ced1e7de6,Kokudō,国道駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
98becf93-a404-4f1f-859c-ec1b2fd18440,Kokuritsu-Kyōgijō,国立競技場駅,Ōedo Line,https://en.wikipedia.org/wiki/Toei_%C5%8Cedo_Line
0dff7ea2-cd1e-44b5-819e-0d7030e5cf30,Kokuryo,国領駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
ad6336f2-3e10-42b1-a3cb-60da09332fc5,Kokusai-Tenjijō,国際展示場駅,Rinkai Line,https://en.wikipedia.org/wiki/Rinkai_Line
5d86247c-cd9c-4738-bbbd-2236767e1e07,Komaba-Tōdaimae,駒場東大前駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
2db434ac-d75d-45e3-afa3-0a82f8a18308,Komae,狛江駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
025d6f90-606c-4641-bfbb-937737eb024e,Komagata,駒形駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
b026d4c9-ad48-4fe4-a035-764bdba8588d,Komagawa,高麗川駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
3441ba7e-c930-4c1f-8d74-4f60f0ea152b,Komagome,駒込駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
c2012a79-06e0-40dc-8c26-8b64aa6a7d33,Komazawa-daigaku,駒沢大学駅,Tokyu Den-en-toshi Line,https://en.wikipedia.org/wiki/Tokyu_Den-en-toshi_Line
d5791a88-e10e-4ab2-b3dd-74607ee80463,Komazawa-daigaku,駒沢大学駅,Tokyu Den-en-toshi Line,https://en.wikipedia.org/wiki/Tokyu_Den-en-toshi_Line
c8678b2d-c374-4b06-83be-8e11aed1a6a0,Komiya,小宮駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
9c87a540-a2ca-4817-804d-4fc1f432d3f8,Konodai,小岩駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
1189a34c-f62f-47ed-8e9f-ace4077f5515,Korakuen,後楽園駅,Namboku Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Namboku_Line
5408d239-11b9-4beb-9859-7bedec1479b8,Kori,古里駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
c502e125-6502-46a2-9cc1-8ac9b5957ea5,Koshigaya,越谷駅,Tobu Skytree Line,https://en.wikipedia.org/wiki/Tobu_Skytree_Line
048fa80c-27f2-4b93-87cf-27605a9d8ca0,Koshigaya-Laketown,越谷レイクタウン駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
1c724d43-1326-4038-8dd7-66ddc6406f77,Kosuge,小菅駅,Tobu Skytree Line,https://en.wikipedia.org/wiki/Tobu_Skytree_Line
9fbaf9bb-9907-4cfa-b972-60f478856165,Kotake-mukaihara,小竹向原駅,Yūrakuchō Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Y%C5%ABrakuch%C5%8D_Line
bf61c220-f686-4747-b83f-8d0a53ed7ab2,Kotesashi,小手指駅,Seibu Ikebukuro Line,https://en.wikipedia.org/wiki/Seibu_Ikebukuro_Line
